Date,Latitude,Longitude,Altitude,Speed,Course,Horizontal Accuracy,Vertical Accuracy
2024-09-05T10:14:05Z,40.041011090611811,116.297849939850437,57.17,3.13,244.65,3.00,1.79
2024-09-05T10:14:06Z,40.041000453407591,116.297815243630524,57.28,3.12,247.35,2.95,1.77
2024-09-05T10:14:07Z,40.040992427380992,116.297779123519092,57.29,3.21,254.98,2.89,1.74
2024-09-05T10:14:08Z,40.040987462211852,116.297741603517181,57.37,3.19,261.32,2.85,1.73
2024-09-05T10:14:09Z,40.040985458601263,116.297704033058068,57.42,3.21,267.05,2.82,1.71
2024-09-05T10:14:10Z,40.040985436486039,116.297666201790548,57.53,3.22,269.97,2.80,1.72
2024-09-05T10:14:11Z,40.040986544759143,116.297628994355918,57.63,3.18,272.07,2.79,1.73
2024-09-05T10:14:12Z,40.040989220669502,116.297592461891455,58.18,3.14,274.74,2.75,1.72
2024-09-05T10:14:13Z,40.040994301175928,116.297556980321929,58.51,3.11,281.16,2.71,1.69
2024-09-05T10:14:14Z,40.041003047101022,116.297522474220344,58.74,3.13,290.39,2.66,1.68
2024-09-05T10:14:15Z,40.041016270625732,116.297489762044066,58.73,3.19,300.76,2.62,1.65
2024-09-05T10:14:16Z,40.041034361666171,116.297454758597354,59.17,3.32,310.35,2.58,1.64
2024-09-05T10:14:17Z,40.041056657837061,116.297425335450058,58.19,3.43,317.67,2.54,1.51
2024-09-05T10:14:18Z,40.041081128393792,116.297397643734783,58.09,3.41,322.68,2.55,1.46
2024-09-05T10:14:19Z,40.041107110206411,116.297372577011018,58.07,3.42,327.25,2.54,1.42
2024-09-05T10:14:20Z,40.041134681088785,116.297350860255790,58.11,3.52,332.80,2.49,1.37
2024-09-05T10:14:21Z,40.041163983561439,116.297330896421471,58.20,3.61,334.20,2.43,1.33
2024-09-05T10:14:22Z,40.041194983414634,116.297308704004536,58.35,3.46,333.05,2.38,1.28
2024-09-05T10:14:23Z,40.041220936510271,116.297291586702642,58.51,3.60,335.50,2.30,1.24
2024-09-05T10:14:24Z,40.041249862846293,116.297274442731023,58.82,3.50,337.31,2.26,1.19
2024-09-05T10:14:25Z,40.041278860784544,116.297259199978825,59.15,3.49,339.58,2.22,1.14
2024-09-05T10:14:26Z,40.041307123881211,116.297242968586815,59.44,3.37,333.30,2.16,1.09
2024-09-05T10:14:27Z,40.041320000746083,116.297234205206507,59.65,3.34,331.33,2.13,1.07
2024-09-05T10:14:28Z,40.041346315362176,116.297213439643485,59.92,3.42,326.22,2.08,1.03
2024-09-05T10:14:29Z,40.041371808599905,116.297189616116697,60.21,3.55,322.47,2.01,0.99
2024-09-05T10:14:30Z,40.041396795001660,116.297164030285543,60.51,3.53,321.12,1.91,0.96
2024-09-05T10:14:31Z,40.041421276682641,116.297139138524457,60.87,3.33,322.86,1.80,0.93
2024-09-05T10:14:32Z,40.041444856605771,116.297118249944603,61.23,3.01,328.89,1.71,0.90
2024-09-05T10:14:33Z,40.041466863338009,116.297101059221120,61.59,2.71,329.19,1.62,0.87
2024-09-05T10:14:34Z,40.041487330241722,116.297084684627265,61.91,2.60,327.66,1.55,0.85
2024-09-05T10:14:35Z,40.041507135457877,116.297069306419402,62.19,2.52,330.77,1.48,0.83
2024-09-05T10:14:36Z,40.041527435244781,116.297056341020223,62.44,2.51,337.00,1.45,0.81
2024-09-05T10:14:37Z,40.041548216564095,116.297044520120181,62.66,2.53,335.78,1.46,0.80
2024-09-05T10:14:38Z,40.041568773193909,116.297032140133439,62.88,2.51,334.53,1.44,0.79
2024-09-05T10:14:39Z,40.041588992810979,116.297018954717416,63.07,2.49,332.20,1.42,0.78
2024-09-05T10:14:40Z,40.041608593838909,116.297004366077090,63.24,2.53,328.28,1.42,0.77
2024-09-05T10:14:41Z,40.041627738856327,116.296987605421577,63.37,2.60,323.93,1.45,0.77
2024-09-05T10:14:42Z,40.041646379577777,116.296968252185664,63.45,2.71,319.02,1.44,0.76
2024-09-05T10:14:43Z,40.041664781247903,116.296947283968578,63.52,2.74,318.61,1.43,0.76
2024-09-05T10:14:44Z,40.041683557121836,116.296926576081120,63.55,2.74,320.83,1.43,0.76
2024-09-05T10:14:45Z,40.041703368353915,116.296906245049115,63.56,2.85,322.59,1.43,0.76
2024-09-05T10:14:46Z,40.041725704478196,116.296884459190309,63.55,2.87,323.67,1.46,0.76
2024-09-05T10:14:47Z,40.041745194563454,116.296865624512023,63.50,3.04,323.30,1.49,0.76
2024-09-05T10:14:48Z,40.041767443625965,116.296843574077585,63.40,3.14,322.23,1.53,0.76
2024-09-05T10:14:49Z,40.041789401687360,116.296821158756941,63.27,3.07,321.62,1.58,0.76
2024-09-05T10:14:50Z,40.041810848093704,116.296799619346089,63.12,2.94,323.13,1.63,0.76
2024-09-05T10:14:51Z,40.041832083964664,116.296779960784178,62.94,2.90,325.94,1.68,0.76
2024-09-05T10:14:52Z,40.041854379925930,116.296761643531184,62.75,2.96,329.35,1.71,0.76
2024-09-05T10:14:53Z,40.041878192042759,116.296744400603373,62.55,3.16,332.22,1.72,0.76
2024-09-05T10:14:54Z,40.041903377851391,116.296728189431505,62.36,3.09,335.06,1.72,0.76
2024-09-05T10:14:55Z,40.041928190401606,116.296714203791709,62.15,2.89,338.18,1.74,0.76
2024-09-05T10:14:56Z,40.041951762173632,116.296703819261836,61.95,2.65,344.70,1.76,0.76
2024-09-05T10:14:57Z,40.041975835911728,116.296697512198492,61.73,2.83,352.22,1.76,0.76
2024-09-05T10:14:58Z,40.042001266761083,116.296695464709927,61.52,2.84,0.65,1.73,0.76
2024-09-05T10:14:59Z,40.042026401521120,116.296696549123084,61.32,2.76,3.05,1.73,0.76
2024-09-05T10:15:00Z,40.042051142814195,116.296697337916612,61.13,2.75,359.70,1.73,0.76
2024-09-05T10:15:01Z,40.042075878899325,116.296694997961623,60.96,2.80,352.14,1.72,0.76
2024-09-05T10:15:02Z,40.042100687796754,116.296688375959093,60.82,2.83,344.73,1.71,0.76
2024-09-05T10:15:03Z,40.042124985909624,116.296678103577094,60.68,2.85,339.29,1.71,0.76
2024-09-05T10:15:04Z,40.042149377119507,116.296665390946941,60.56,2.93,337.07,1.73,0.76
2024-09-05T10:15:05Z,40.042173461940891,116.296652216250649,60.40,2.95,337.37,1.72,0.76
2024-09-05T10:15:06Z,40.042198120871788,116.296639051355669,60.30,2.98,338.12,1.72,0.76
2024-09-05T10:15:07Z,40.042223105038175,116.296625784642004,60.21,3.02,337.75,1.73,0.76
2024-09-05T10:15:08Z,40.042248295953634,116.296612245326799,60.13,3.04,337.83,1.75,0.76
2024-09-05T10:15:09Z,40.042273661602813,116.296598420421034,60.08,3.08,337.10,1.77,0.77
2024-09-05T10:15:10Z,40.042299105119213,116.296584505468886,60.02,3.04,337.58,1.78,0.77
2024-09-05T10:15:11Z,40.042323753399430,116.296571219410453,59.95,2.88,337.66,1.79,0.77
2024-09-05T10:15:12Z,40.042346947762894,116.296557464333489,59.91,2.79,333.58,1.81,0.78
2024-09-05T10:15:13Z,40.042368781971113,116.296541573248959,59.87,2.75,328.11,1.86,0.79
2024-09-05T10:15:14Z,40.042400061540860,116.296511596755678,59.82,3.00,319.69,1.90,0.79
2024-09-05T10:15:15Z,40.042410269711453,116.296500100906272,59.82,3.06,319.34,1.90,0.79
2024-09-05T10:15:16Z,40.042431340143544,116.296476136443019,59.81,3.17,318.67,1.92,0.79
2024-09-05T10:15:17Z,40.042452960374753,116.296451843748315,59.80,3.18,319.94,1.91,0.80
2024-09-05T10:15:18Z,40.042474944198453,116.296428327235375,59.78,3.16,321.32,1.89,0.81
2024-09-05T10:15:19Z,40.042497023740808,116.296405207529716,59.77,3.15,321.13,1.87,0.82
2024-09-05T10:15:20Z,40.042520411905549,116.296381021357305,59.75,3.01,322.06,1.88,0.83
2024-09-05T10:15:21Z,40.042540143022485,116.296361154341682,59.73,2.96,322.61,1.91,0.84
2024-09-05T10:15:22Z,40.042560977952711,116.296340575402311,59.70,2.90,323.08,1.96,0.85
2024-09-05T10:15:23Z,40.042581393761445,116.296319989086541,59.65,2.85,321.45,2.01,0.86
2024-09-05T10:15:24Z,40.042601145665408,116.296299528169058,59.58,2.78,321.40,2.06,0.87
2024-09-05T10:15:25Z,40.042620334913067,116.296279926583580,59.52,2.71,322.08,2.14,0.88
2024-09-05T10:15:26Z,40.042639458096403,116.296261234778612,59.46,2.64,323.68,2.24,0.90
2024-09-05T10:15:27Z,40.042658551042926,116.296243989052627,59.39,2.54,326.25,2.41,0.90
2024-09-05T10:15:28Z,40.042677781369719,116.296228420676542,59.33,2.50,329.78,2.63,0.91
2024-09-05T10:15:29Z,40.042697393407515,116.296214623504810,59.27,2.49,333.59,2.87,0.92
2024-09-05T10:15:30Z,40.042717935579233,116.296202503173333,59.18,2.56,337.30,3.08,0.93
2024-09-05T10:15:31Z,40.042740037615971,116.296191972275381,59.07,2.60,341.19,3.25,0.93
2024-09-05T10:15:32Z,40.042763031480256,116.296183269877716,58.97,2.71,344.19,3.38,0.93
2024-09-05T10:15:33Z,40.042787766681634,116.296175690994929,58.86,2.89,346.60,3.48,0.94
2024-09-05T10:15:34Z,40.042813765978330,116.296168747633729,58.75,2.97,346.88,3.54,0.94
2024-09-05T10:15:35Z,40.042840255726119,116.296161176974621,58.54,3.02,344.12,3.57,0.93
2024-09-05T10:15:36Z,40.042866247532835,116.296151436488913,58.42,2.98,339.63,3.55,0.93
2024-09-05T10:15:37Z,40.042891259794608,116.296139638900144,58.28,2.96,335.94,3.53,0.93
2024-09-05T10:15:38Z,40.042916016597530,116.296126902782447,58.13,2.95,336.47,3.49,0.93
2024-09-05T10:15:39Z,40.042940629806729,116.296115165702375,58.00,2.89,338.94,3.46,0.93
2024-09-05T10:15:40Z,40.042967858311478,116.296104299335795,57.88,2.75,343.06,3.45,0.93
2024-09-05T10:15:41Z,40.042988393008912,116.296098102836751,57.79,2.55,346.00,3.45,0.93
2024-09-05T10:15:42Z,40.043009333771195,116.296092923912212,57.66,2.17,348.95,3.45,0.92
2024-09-05T10:15:43Z,40.043027648171886,116.296088871813879,57.54,2.04,349.49,3.43,0.92
2024-09-05T10:15:44Z,40.043045052848846,116.296084666934718,57.44,1.98,349.16,3.39,0.92
2024-09-05T10:15:45Z,40.043061823017965,116.296080119510265,57.36,1.94,347.55,3.36,0.92
2024-09-05T10:15:46Z,40.043078520463993,116.296074069258808,57.29,1.84,343.10,3.34,0.92
2024-09-05T10:15:47Z,40.043092197711516,116.296066965343115,57.22,1.87,337.55,3.33,0.92
2024-09-05T10:15:48Z,40.043105976686888,116.296058100631910,57.14,1.73,334.20,3.33,0.93
2024-09-05T10:15:49Z,40.043118633619990,116.296049002092573,57.05,1.68,333.98,3.32,0.93
2024-09-05T10:15:50Z,40.043129316147976,116.296040012786875,56.98,1.35,325.94,3.32,0.93
2024-09-05T10:15:51Z,40.043135718640862,116.296029043317290,56.89,1.24,301.05,3.29,0.93
2024-09-05T10:15:52Z,40.043137396148943,116.296014077577809,56.81,1.45,270.76,3.27,0.93
2024-09-05T10:15:53Z,40.043135394880238,116.295995767138734,56.74,1.73,254.51,3.33,0.95
2024-09-05T10:15:54Z,40.043129411109931,116.295975271464982,56.67,2.02,244.65,3.43,0.97
2024-09-05T10:15:55Z,40.043119895456037,116.295952532974297,56.61,2.37,238.69,3.51,0.99
2024-09-05T10:15:56Z,40.043107752183623,116.295928775950159,56.54,2.53,234.21,3.57,1.03
2024-09-05T10:15:57Z,40.043093911696523,116.295904633538200,56.47,2.58,232.37,3.64,1.08
2024-09-05T10:15:58Z,40.043079584124754,116.295880499251936,56.40,2.54,232.26,3.76,1.15
2024-09-05T10:15:59Z,40.043066571171288,116.295856979206832,56.33,2.41,236.35,3.91,1.24
2024-09-05T10:16:00Z,40.043055890166819,116.295832923277672,56.26,2.35,243.71,4.06,1.34
2024-09-05T10:16:01Z,40.043048734679864,116.295807428394895,56.20,2.31,256.31,4.19,1.47
2024-09-05T10:16:02Z,40.043044435880859,116.295781325209504,56.13,2.27,259.53,4.29,1.62
2024-09-05T10:16:27Z,40.042922717719932,116.295763169580539,53.21,0.01,348.43,4.24,1.67
2024-09-05T10:16:28Z,40.042925015861016,116.295762261292822,53.44,0.00,346.80,4.07,1.48
2024-09-05T10:16:29Z,40.042927369044335,116.295761295485036,53.68,0.00,344.78,3.94,1.33
2024-09-05T10:16:30Z,40.042929411380406,116.295760312255780,53.88,0.00,343.45,3.83,1.22
2024-09-05T10:16:31Z,40.042931980346637,116.295758820184659,54.08,0.00,341.95,3.73,1.14
2024-09-05T10:16:32Z,40.042934925079372,116.295756856022834,54.26,0.04,340.18,3.62,1.08
2024-09-05T10:16:33Z,40.042937762010105,116.295754649294210,54.44,0.03,338.13,3.54,1.03
2024-09-05T10:16:34Z,40.042940348168102,116.295752386968715,54.63,0.03,336.20,3.48,1.01
2024-09-05T10:16:35Z,40.042942658993070,116.295750092932579,54.82,0.02,335.19,3.43,0.99
2024-09-05T10:16:36Z,40.042944954932238,116.295747832616740,54.99,0.07,337.61,3.38,0.97
2024-09-05T10:16:37Z,40.042950111899003,116.295744310888722,55.17,0.75,339.02,3.29,0.97
2024-09-05T10:16:38Z,40.042962236673084,116.295737644608067,55.36,1.70,340.22,3.23,0.96
2024-09-05T10:16:39Z,40.042981269244500,116.295727203065127,55.57,2.32,337.92,3.22,0.95
2024-09-05T10:16:40Z,40.043004405050901,116.295713312948607,55.75,2.73,335.15,3.25,0.94
2024-09-05T10:16:41Z,40.043028683196077,116.295696745470053,55.92,2.87,331.02,3.26,0.94
2024-09-05T10:16:42Z,40.043052745928776,116.295677747491339,56.06,2.90,327.35,3.24,0.93
2024-09-05T10:16:43Z,40.043076271866887,116.295657282405870,56.22,2.85,325.55,3.22,0.92
2024-09-05T10:16:44Z,40.043098953394413,116.295637302145181,56.35,2.74,326.21,3.23,0.90
2024-09-05T10:16:45Z,40.043121129303522,116.295618974977529,56.47,2.75,328.85,3.23,0.89
2024-09-05T10:16:46Z,40.043144920514500,116.295601847696858,56.58,2.89,333.68,3.22,0.88
2024-09-05T10:16:47Z,40.043172300338938,116.295585887547787,56.67,3.25,339.05,3.21,0.86
2024-09-05T10:16:48Z,40.043201633339223,116.295571902398919,56.76,3.46,343.03,3.19,0.85
2024-09-05T10:16:49Z,40.043232602445840,116.295559475155116,56.85,3.30,345.98,3.19,0.83
2024-09-05T10:16:50Z,40.043261834100441,116.295548838364013,56.96,3.10,346.61,3.19,0.82
2024-09-05T10:16:51Z,40.043289842532722,116.295538681506187,57.05,2.98,345.98,3.18,0.81
2024-09-05T10:16:52Z,40.043316030482096,116.295528830132596,57.13,2.81,345.97,3.18,0.79
2024-09-05T10:16:53Z,40.043341839533973,116.295518738451136,57.21,2.78,344.37,3.17,0.78
2024-09-05T10:16:54Z,40.043366891803842,116.295507952574511,57.28,2.88,341.98,3.17,0.78
2024-09-05T10:16:55Z,40.043392860694183,116.295495008160984,57.34,2.96,338.97,3.18,0.77
2024-09-05T10:16:56Z,40.043419246669103,116.295479182131103,57.38,3.18,334.09,3.17,0.77
2024-09-05T10:16:57Z,40.043445470000982,116.295460279142048,57.41,3.25,330.13,3.16,0.76
2024-09-05T10:16:58Z,40.043471603621732,116.295439370554874,57.44,3.23,328.56,3.16,0.76
2024-09-05T10:16:59Z,40.043497472114296,116.295418421880029,57.47,3.21,329.48,3.15,0.76
2024-09-05T10:17:00Z,40.043524012108044,116.295397992367597,57.50,3.22,330.78,3.13,0.76
2024-09-05T10:17:01Z,40.043550633203417,116.295378857633509,57.52,3.21,332.36,3.12,0.76
2024-09-05T10:17:02Z,40.043577352977401,116.295360681879956,57.57,3.20,333.13,3.12,0.76
2024-09-05T10:17:03Z,40.043604250523508,116.295343088612881,57.62,3.17,334.13,3.12,0.76
2024-09-05T10:17:04Z,40.043630940127912,116.295325025004942,57.66,3.21,331.52,3.13,0.76
2024-09-05T10:17:05Z,40.043657296768700,116.295305146453330,57.71,3.28,328.67,3.13,0.76
2024-09-05T10:17:06Z,40.043682898404462,116.295283735157810,57.77,3.16,325.88,3.13,0.76
2024-09-05T10:17:07Z,40.043707219998566,116.295262394313141,57.83,3.13,326.06,3.13,0.76
2024-09-05T10:17:08Z,40.043731409843865,116.295241885979010,57.90,3.07,327.69,3.14,0.76
2024-09-05T10:17:09Z,40.043755781641266,116.295222897674549,57.97,3.02,330.37,3.14,0.76
2024-09-05T10:17:10Z,40.043779714004550,116.295205561953622,58.06,2.85,331.41,3.14,0.76
2024-09-05T10:17:11Z,40.043803935564291,116.295188265193147,58.14,3.10,331.32,3.15,0.76
2024-09-05T10:17:12Z,40.043829318105622,116.295169777356747,58.23,3.06,330.69,3.15,0.76
2024-09-05T10:17:13Z,40.043853893405753,116.295151409575936,58.31,3.06,329.94,3.16,0.76
2024-09-05T10:17:14Z,40.043878347119943,116.295132972560296,58.37,3.14,329.92,3.17,0.76
2024-09-05T10:17:15Z,40.043904257655157,116.295114283655238,58.41,3.33,331.37,3.17,0.76
2024-09-05T10:17:16Z,40.043931699819701,116.295096132384984,58.46,3.34,333.49,3.18,0.76
2024-09-05T10:17:17Z,40.043959196544492,116.295080049246693,58.50,3.21,336.53,3.19,0.76
2024-09-05T10:17:18Z,40.043986407334955,116.295066047711273,58.54,3.11,338.71,3.22,0.76
2024-09-05T10:17:19Z,40.044013223971007,116.295052189987331,58.55,3.11,336.44,3.22,0.76
2024-09-05T10:17:20Z,40.044039974786180,116.295035840053671,58.56,3.36,331.87,3.22,0.76
2024-09-05T10:17:21Z,40.044066205468660,116.295016580529378,58.55,3.12,327.56,3.22,0.76
2024-09-05T10:17:22Z,40.044090351775431,116.294997221725779,58.55,3.06,327.30,3.21,0.76
2024-09-05T10:17:23Z,40.044114693304792,116.294978401049761,58.54,3.04,329.26,3.20,0.76
2024-09-05T10:17:24Z,40.044139829801814,116.294960707196239,58.53,3.10,332.19,3.19,0.76
2024-09-05T10:17:25Z,40.044165762976348,116.294944382843852,58.51,3.07,334.41,3.20,0.76
2024-09-05T10:17:26Z,40.044191610733264,116.294928951135475,58.50,2.90,334.53,3.21,0.76
2024-09-05T10:17:27Z,40.044215029666930,116.294914621599773,58.46,2.88,333.00,3.21,0.76
2024-09-05T10:17:28Z,40.044239031029242,116.294898809710034,58.42,2.92,331.01,3.19,0.76
2024-09-05T10:17:29Z,40.044263076642423,116.294882361817614,58.38,2.84,331.31,3.18,0.76
2024-09-05T10:17:30Z,40.044286189575793,116.294867238292554,58.35,2.83,333.03,3.18,0.76
2024-09-05T10:17:31Z,40.044309916376129,116.294852776543280,58.32,2.85,334.18,3.18,0.76
2024-09-05T10:17:32Z,40.044334411314502,116.294838223663689,58.28,2.97,334.70,3.17,0.76
2024-09-05T10:17:33Z,40.044359540011186,116.294823068827952,58.24,3.08,334.01,3.17,0.76
2024-09-05T10:17:34Z,40.044388783226943,116.294805327551899,58.19,3.00,335.18,3.17,0.76
2024-09-05T10:17:35Z,40.044410288309713,116.294792854323333,58.13,2.99,335.77,3.16,0.76
2024-09-05T10:17:36Z,40.044436801111331,116.294777965481373,58.03,2.97,336.71,3.15,0.76
2024-09-05T10:17:37Z,40.044460134451256,116.294765057107341,57.96,2.94,336.22,3.17,0.76
2024-09-05T10:17:38Z,40.044484541767169,116.294751530669700,57.89,2.89,336.20,3.20,0.76
2024-09-05T10:17:39Z,40.044508098333267,116.294738778288703,57.81,2.68,336.13,3.20,0.76
2024-09-05T10:17:40Z,40.044530548966108,116.294726813736133,57.73,2.71,336.02,3.18,0.76
2024-09-05T10:17:41Z,40.044552893509398,116.294714570759069,57.62,2.63,333.98,3.18,0.76
2024-09-05T10:17:42Z,40.044574580631334,116.294701381357214,57.53,2.64,330.90,3.19,0.76
2024-09-05T10:17:43Z,40.044595675391044,116.294686788243169,57.43,2.68,328.00,3.20,0.76
2024-09-05T10:17:44Z,40.044617036418444,116.294670423038085,57.33,2.80,326.40,3.20,0.76
2024-09-05T10:17:45Z,40.044641559847143,116.294651608031458,57.24,2.81,328.37,3.19,0.76
2024-09-05T10:17:46Z,40.044661364669409,116.294637915159583,57.20,2.75,331.17,3.18,0.76
2024-09-05T10:17:47Z,40.044683844381140,116.294624455508028,57.15,2.71,335.58,3.18,0.76
2024-09-05T10:17:48Z,40.044707048804696,116.294613182230790,57.13,2.73,340.43,3.18,0.76
2024-09-05T10:17:49Z,40.044731426964439,116.294604098794366,57.10,2.80,345.10,3.18,0.76
2024-09-05T10:17:50Z,40.044756440709953,116.294597134643539,57.10,2.76,348.82,3.16,0.76
2024-09-05T10:17:51Z,40.044780437815248,116.294591721091038,57.09,2.57,349.60,3.16,0.76
2024-09-05T10:17:52Z,40.044803676117674,116.294585603482346,57.08,2.52,345.65,3.15,0.76
2024-09-05T10:17:53Z,40.044827119951357,116.294577161023184,57.07,2.64,341.22,3.15,0.76
2024-09-05T10:17:54Z,40.044850309997720,116.294566789797869,57.06,2.77,337.85,3.15,0.76
2024-09-05T10:17:55Z,40.044874044121649,116.294554889870355,57.06,2.71,336.65,3.16,0.76
2024-09-05T10:17:56Z,40.044897169709039,116.294542670908413,57.05,2.71,335.28,3.16,0.76
2024-09-05T10:17:57Z,40.044920064743742,116.294529725040093,57.04,2.70,333.83,3.15,0.76
2024-09-05T10:17:58Z,40.044942691198521,116.294516528551313,57.02,2.68,333.65,3.14,0.76
2024-09-05T10:17:59Z,40.044965229094338,116.294503312451724,56.99,2.68,334.26,3.14,0.76
2024-09-05T10:18:00Z,40.044987641475338,116.294490055940415,56.97,2.69,333.59,3.15,0.76
2024-09-05T10:18:01Z,40.045010321704794,116.294476110452294,56.93,2.73,332.99,3.16,0.76
