Date,Latitude,Longitude,Altitude,Speed,Course,Horizontal Accuracy,Vertical Accuracy
2024-09-10T10:08:41Z,40.041169404643718,116.298386768261281,51.51,2.96,241.08,2.10,0.95
2024-09-10T10:08:42Z,40.041155638204231,116.298355066221745,51.50,2.95,240.27,2.09,0.95
2024-09-10T10:08:43Z,40.041143194727972,116.298326797754498,51.50,2.92,240.37,2.08,0.94
2024-09-10T10:08:44Z,40.041129733027098,116.298295587773197,51.51,2.85,241.27,2.06,0.94
2024-09-10T10:08:45Z,40.041118633636415,116.298268757408962,51.53,2.76,242.14,2.04,0.94
2024-09-10T10:08:46Z,40.041107613076058,116.298240337273398,51.56,2.70,244.32,1.99,0.95
2024-09-10T10:08:47Z,40.041098017527133,116.298212529982180,51.59,2.48,247.47,1.94,0.95
2024-09-10T10:08:48Z,40.041090233818593,116.298186391247839,51.64,2.26,250.49,1.88,0.94
2024-09-10T10:08:49Z,40.041084373502422,116.298162735726848,51.67,1.93,254.48,1.84,0.94
2024-09-10T10:08:50Z,40.041079958011757,116.298140565469282,51.71,1.72,256.90,1.81,0.94
2024-09-10T10:08:51Z,40.041076128238103,116.298119563514561,51.74,1.68,256.51,1.79,0.94
2024-09-10T10:08:52Z,40.041072902646512,116.298102969176171,51.76,1.71,255.40,1.77,0.93
2024-09-10T10:08:53Z,40.041068465211062,116.298084308776723,51.79,1.58,250.33,1.76,0.93
2024-09-10T10:08:54Z,40.041063436451857,116.298068257860379,51.83,1.41,245.18,1.74,0.94
2024-09-10T10:08:55Z,40.041057403566072,116.298053484919564,51.84,1.40,239.17,1.74,0.94
2024-09-10T10:08:56Z,40.041041603897575,116.298023327763602,51.84,2.07,233.35,1.68,0.94
2024-09-10T10:08:57Z,40.041035925693038,116.298013296822546,51.81,2.13,233.38,1.65,0.93
2024-09-10T10:08:58Z,40.041027779907544,116.297998701432476,51.78,2.25,234.36,1.63,0.92
2024-09-10T10:08:59Z,40.041015889289483,116.297975983412769,51.73,2.40,236.99,1.63,0.92
2024-09-10T10:09:00Z,40.041004043715830,116.297951288388077,51.66,2.53,238.93,1.61,0.92
2024-09-10T10:09:01Z,40.040992009039620,116.297924811228413,51.58,2.77,239.81,1.59,0.91
2024-09-10T10:09:02Z,40.040979527561348,116.297896278735763,51.46,2.80,240.98,1.57,0.91
2024-09-10T10:09:03Z,40.040967886319322,116.297867172187495,51.36,2.76,244.18,1.53,0.90
2024-09-10T10:09:04Z,40.040957760038992,116.297836990302855,51.26,2.87,248.62,1.50,0.89
2024-09-10T10:09:05Z,40.040949084241795,116.297804795978749,51.14,2.93,252.80,1.52,0.89
2024-09-10T10:09:06Z,40.040941227588775,116.297770362152207,51.02,3.23,254.15,1.51,0.88
2024-09-10T10:09:07Z,40.040933420723469,116.297733175017257,50.90,3.36,255.32,1.53,0.87
2024-09-10T10:09:08Z,40.040926569323069,116.297692719806108,50.77,3.65,259.72,1.54,0.85
2024-09-10T10:09:09Z,40.040922574843883,116.297649678363527,50.67,3.83,266.41,1.56,0.84
2024-09-10T10:09:10Z,40.040922959039136,116.297605325700943,50.59,3.76,274.99,1.60,0.83
2024-09-10T10:09:11Z,40.040929361726953,116.297561583154902,50.52,3.82,286.45,1.64,0.81
2024-09-10T10:09:12Z,40.040942373618982,116.297519875794634,50.47,3.88,297.54,1.71,0.80
2024-09-10T10:09:13Z,40.040960989027006,116.297481510112888,50.43,3.85,306.84,1.78,0.79
2024-09-10T10:09:14Z,40.040983351276431,116.297448264193306,50.41,3.76,315.40,1.82,0.78
2024-09-10T10:09:15Z,40.041008913204280,116.297420120618511,50.41,3.69,324.02,1.84,0.78
2024-09-10T10:09:16Z,40.041036942151010,116.297397349976109,50.42,3.60,331.85,1.84,0.77
2024-09-10T10:09:17Z,40.041066042771405,116.297379712082318,50.45,3.53,338.11,1.81,0.77
2024-09-10T10:09:18Z,40.041094959451733,116.297365324612528,50.49,3.37,340.16,1.79,0.76
2024-09-10T10:09:19Z,40.041123687722070,116.297351730001012,50.54,3.44,339.92,1.75,0.76
2024-09-10T10:09:20Z,40.041153315971272,116.297337046356176,50.61,3.54,338.39,1.72,0.76
2024-09-10T10:09:21Z,40.041183405531271,116.297321536849296,50.67,3.63,338.26,1.68,0.76
2024-09-10T10:09:22Z,40.041213620703189,116.297306194495278,50.75,3.59,338.85,1.67,0.76
2024-09-10T10:09:23Z,40.041243083898436,116.297291324124473,50.83,3.41,338.38,1.69,0.76
2024-09-10T10:09:24Z,40.041271356428481,116.297276457628655,50.91,3.33,337.13,1.72,0.76
2024-09-10T10:09:25Z,40.041299534725184,116.297261146637823,50.99,3.36,337.03,1.78,0.76
2024-09-10T10:09:26Z,40.041327001719488,116.297245880131854,51.06,3.37,336.06,1.90,0.76
2024-09-10T10:09:27Z,40.041355133096893,116.297231250540960,51.15,3.34,339.77,2.09,0.76
2024-09-10T10:09:28Z,40.041383908940560,116.297219779237594,51.25,3.33,345.71,2.32,0.76
2024-09-10T10:09:29Z,40.041413437276510,116.297212336535168,51.36,3.34,352.64,2.55,0.76
2024-09-10T10:09:30Z,40.041443047982050,116.297208064457578,51.50,3.30,356.02,2.78,0.76
2024-09-10T10:09:31Z,40.041472198612588,116.297204416234408,51.64,3.23,355.53,2.96,0.76
2024-09-10T10:09:32Z,40.041500291215733,116.297199645619969,51.79,3.12,353.12,3.10,0.76
2024-09-10T10:09:33Z,40.041526990429446,116.297193756012391,51.96,3.04,351.35,3.20,0.76
2024-09-10T10:09:34Z,40.041553043608339,116.297186591760834,52.14,2.98,349.98,3.23,0.76
2024-09-10T10:09:35Z,40.041578631451529,116.297178459042186,52.29,2.92,347.95,3.25,0.76
2024-09-10T10:09:36Z,40.041603293456745,116.297169153543024,52.43,2.87,344.82,3.28,0.76
2024-09-10T10:09:37Z,40.041627115584596,116.297157780059834,52.56,2.87,338.47,3.32,0.76
2024-09-10T10:09:38Z,40.041649870282590,116.297142376907956,52.67,2.89,329.04,3.35,0.76
2024-09-10T10:09:39Z,40.041671122593435,116.297122079400225,52.79,2.89,320.01,3.36,0.76
2024-09-10T10:09:40Z,40.041689528489592,116.297100265506529,52.88,2.83,317.24,3.34,0.76
2024-09-10T10:09:41Z,40.041708153619872,116.297077556666522,52.95,2.83,319.05,3.33,0.76
2024-09-10T10:09:42Z,40.041726893501590,116.297056038516885,53.00,2.79,320.88,3.32,0.76
2024-09-10T10:09:43Z,40.041745610311992,116.297035505949665,53.01,2.72,322.40,3.34,0.76
2024-09-10T10:09:44Z,40.041764861344845,116.297016506654245,52.99,2.62,327.07,3.40,0.76
2024-09-10T10:09:45Z,40.041784178877698,116.297001278056300,52.93,2.49,334.56,3.43,0.76
2024-09-10T10:09:46Z,40.041805033342058,116.296989975945237,52.83,2.62,342.84,3.42,0.76
2024-09-10T10:09:47Z,40.041827617534196,116.296981151426678,52.71,2.66,345.93,3.41,0.76
2024-09-10T10:09:48Z,40.041850520367056,116.296973527901585,52.58,2.69,346.46,3.41,0.76
2024-09-10T10:09:49Z,40.041873847062384,116.296965630227419,52.43,2.72,345.59,3.42,0.76
2024-09-10T10:09:50Z,40.041897183537479,116.296956614954468,52.27,2.82,342.43,3.43,0.76
2024-09-10T10:09:51Z,40.041920689280346,116.296945291621313,52.10,2.86,338.48,3.44,0.76
2024-09-10T10:09:52Z,40.041944059881203,116.296931884569346,51.94,2.84,335.86,3.47,0.76
2024-09-10T10:09:53Z,40.041966617112564,116.296917839024303,51.77,2.75,335.84,3.46,0.76
2024-09-10T10:09:54Z,40.041988616100866,116.296903990075521,51.61,2.63,336.70,3.46,0.76
2024-09-10T10:09:55Z,40.042009824563998,116.296890261816401,51.45,2.60,335.77,3.45,0.76
2024-09-10T10:09:56Z,40.042030891963719,116.296876242182293,51.30,2.62,335.58,3.44,0.76
2024-09-10T10:09:57Z,40.042052850234761,116.296863313013603,51.16,2.70,340.46,3.43,0.76
2024-09-10T10:09:58Z,40.042075684290509,116.296852075991168,51.03,2.72,342.13,3.40,0.76
2024-09-10T10:09:59Z,40.042098622144472,116.296841393296873,50.91,2.66,342.13,3.38,0.76
2024-09-10T10:10:00Z,40.042120888074074,116.296829541548661,50.81,2.66,337.08,3.36,0.76
2024-09-10T10:10:01Z,40.042142417694031,116.296815232376616,50.75,2.70,332.27,3.37,0.76
2024-09-10T10:10:02Z,40.042163672496905,116.296798093920586,50.71,2.76,327.24,3.41,0.76
2024-09-10T10:10:03Z,40.042184131413990,116.296778635737468,50.69,2.82,322.75,3.45,0.76
2024-09-10T10:10:04Z,40.042203818353443,116.296756524926167,50.68,2.91,317.30,3.45,0.76
2024-09-10T10:10:05Z,40.042222773132785,116.296732275089070,50.69,2.94,314.75,3.44,0.76
2024-09-10T10:10:06Z,40.042241010081369,116.296707361101099,50.72,2.91,313.56,3.42,0.76
2024-09-10T10:10:07Z,40.042259029014829,116.296682677222762,50.79,2.81,314.27,3.40,0.76
2024-09-10T10:10:08Z,40.042276876091506,116.296659662588638,50.89,2.73,316.45,3.38,0.76
2024-09-10T10:10:09Z,40.042295371859232,116.296638200908774,50.99,2.78,320.29,3.38,0.76
2024-09-10T10:10:10Z,40.042314965063085,116.296617904702373,51.11,2.80,323.21,3.38,0.76
2024-09-10T10:10:11Z,40.042335410827853,116.296598934955497,51.23,2.80,326.64,3.40,0.76
2024-09-10T10:10:12Z,40.042356040655726,116.296581602048988,51.37,2.68,329.18,3.39,0.76
2024-09-10T10:10:13Z,40.042376557480885,116.296565958296995,51.50,2.61,332.59,3.37,0.77
2024-09-10T10:10:14Z,40.042397587643030,116.296551775430515,51.64,2.56,335.82,3.37,0.77
2024-09-10T10:10:15Z,40.042418068730676,116.296539644920585,51.78,2.58,339.76,3.39,0.78
2024-09-10T10:10:16Z,40.042440414623741,116.296529099754309,51.90,2.73,345.39,3.40,0.79
2024-09-10T10:10:17Z,40.042464189596025,116.296520851546575,52.02,2.80,349.86,3.39,0.80
2024-09-10T10:10:18Z,40.042488378582199,116.296514032413867,52.11,2.75,351.14,3.35,0.81
2024-09-10T10:10:19Z,40.042511782906743,116.296506832143066,52.19,2.64,348.35,3.32,0.82
2024-09-10T10:10:20Z,40.042533212618949,116.296498531757948,52.25,2.35,344.63,3.32,0.84
2024-09-10T10:10:21Z,40.042551365262860,116.296489037020109,52.29,1.98,338.45,3.33,0.85
2024-09-10T10:10:22Z,40.042567187433654,116.296477719940029,52.30,2.04,331.85,3.33,0.87
2024-09-10T10:10:23Z,40.042582304395765,116.296464075279388,52.30,1.97,325.95,3.33,0.88
2024-09-10T10:10:24Z,40.042597276346719,116.296448585835975,52.28,2.14,324.01,3.34,0.89
2024-09-10T10:10:25Z,40.042612681136355,116.296432223809731,52.24,2.21,324.75,3.35,0.90
2024-09-10T10:10:26Z,40.042627750422895,116.296416220926517,52.20,2.02,323.81,3.35,0.91
2024-09-10T10:10:27Z,40.042642438757319,116.296399518677859,52.14,2.20,321.00,3.35,0.92
2024-09-10T10:10:28Z,40.042657072949559,116.296381245755001,52.07,2.18,316.85,3.35,0.92
2024-09-10T10:10:29Z,40.042671518032961,116.296361628191846,51.99,2.26,314.63,3.35,0.93
2024-09-10T10:10:30Z,40.042686661968631,116.296340503088175,51.89,2.45,313.25,3.35,0.93
2024-09-10T10:10:31Z,40.042702268050412,116.296318744687909,51.79,2.42,313.43,3.37,0.94
2024-09-10T10:10:32Z,40.042717200112271,116.296299628879183,51.67,2.11,316.50,3.38,0.94
2024-09-10T10:10:33Z,40.042732228716979,116.296282967829612,51.55,2.09,320.29,3.38,0.94
2024-09-10T10:10:34Z,40.042748480674263,116.296266345501408,51.44,2.32,320.84,3.38,0.94
2024-09-10T10:10:35Z,40.042766856432891,116.296247487654028,51.32,2.66,318.92,3.36,0.94
2024-09-10T10:10:36Z,40.042786377946349,116.296226689860106,51.19,2.78,318.29,3.33,0.94
2024-09-10T10:10:37Z,40.042806621004857,116.296205853122245,51.04,2.86,320.60,3.31,0.93
2024-09-10T10:10:38Z,40.042828484481667,116.296185465173394,50.89,2.95,324.22,3.30,0.92
2024-09-10T10:10:39Z,40.042852007512899,116.296166169770345,50.75,3.02,327.95,3.29,0.91
2024-09-10T10:10:40Z,40.042877162208072,116.296148587592697,50.60,3.06,330.71,3.27,0.91
2024-09-10T10:10:41Z,40.042902425873045,116.296132006812257,50.45,2.99,331.78,3.26,0.90
2024-09-10T10:10:42Z,40.042926064048054,116.296116744165914,50.30,2.72,331.55,3.27,0.88
2024-09-10T10:10:43Z,40.042948729605328,116.296102198675385,50.16,2.66,331.01,3.26,0.87
2024-09-10T10:10:44Z,40.042972471266218,116.296087109577982,50.02,2.79,333.15,3.22,0.86
2024-09-10T10:10:45Z,40.042994359730855,116.296074383818180,49.88,2.79,334.15,3.20,0.84
2024-09-10T10:10:46Z,40.043015898168541,116.296061527911505,49.75,2.63,331.23,3.18,0.83
2024-09-10T10:10:47Z,40.043034409984642,116.296048537492865,49.63,2.22,325.64,3.18,0.82
2024-09-10T10:10:48Z,40.043049698074192,116.296034440082195,49.50,2.05,317.10,3.18,0.81
2024-09-10T10:10:49Z,40.043062447459967,116.296017183424894,49.39,2.16,305.64,3.16,0.80
2024-09-10T10:10:50Z,40.043070925793081,116.295995576552698,49.29,2.23,285.16,3.15,0.79
2024-09-10T10:10:51Z,40.043075330637507,116.295971655202834,49.20,2.25,279.85,3.12,0.79
2024-09-10T10:10:52Z,40.043076096720370,116.295946610469727,49.11,2.32,266.33,3.12,0.78
2024-09-10T10:10:53Z,40.043071568940704,116.295920608880550,49.03,2.62,251.84,3.14,0.78
2024-09-10T10:10:54Z,40.043062200818753,116.295893142072515,48.95,2.68,245.06,3.13,0.78
2024-09-10T10:10:55Z,40.043054152640735,116.295869178192561,48.89,2.67,250.04,3.15,0.79
2024-09-10T10:10:56Z,40.043046595354554,116.295842536323974,48.83,2.58,250.71,3.18,0.80
2024-09-10T10:10:57Z,40.043040109160849,116.295814116131496,48.77,2.63,256.67,3.21,0.81
2024-09-10T10:10:58Z,40.043035003098268,116.295784334654087,48.72,2.68,258.25,3.27,0.83
2024-09-10T10:10:59Z,40.043029489628928,116.295754164008812,48.67,2.73,254.77,3.35,0.85
2024-09-10T10:11:00Z,40.043022256342752,116.295724587276553,48.63,2.69,249.46,3.43,0.89
2024-09-10T10:11:01Z,40.043009486648032,116.295687984600946,48.57,2.57,241.21,3.54,0.94
2024-09-10T10:11:02Z,40.043002134995319,116.295670323215873,48.54,2.46,241.18,3.60,0.97
2024-09-10T10:11:03Z,40.042992161222848,116.295640789537671,48.49,1.26,255.36,3.70,1.06
2024-09-10T10:11:04Z,40.042991370207531,116.295633690371687,48.48,1.09,263.74,3.69,1.09
2024-09-10T10:11:19Z,40.043007682372696,116.295611197125197,47.58,0.90,67.23,4.19,1.08
2024-09-10T10:11:20Z,40.043016533515228,116.295622103147466,47.45,0.96,36.48,4.12,0.98
2024-09-10T10:11:21Z,40.043022229516772,116.295624795946580,47.40,1.06,29.68,4.01,0.95
2024-09-10T10:11:22Z,40.043033647463581,116.295627915403685,47.33,1.31,5.96,3.89,0.90
2024-09-10T10:11:23Z,40.043049037657845,116.295626509349134,47.25,1.81,349.33,3.78,0.86
2024-09-10T10:11:24Z,40.043066722869149,116.295619327183175,47.17,2.07,333.06,3.68,0.83
2024-09-10T10:11:25Z,40.043084829834001,116.295605975698848,47.10,2.38,323.00,3.56,0.81
2024-09-10T10:11:26Z,40.043103335864608,116.295588189700268,47.03,2.60,317.84,3.47,0.80
2024-09-10T10:11:27Z,40.043122670396436,116.295567809179232,46.97,2.80,317.72,3.42,0.79
2024-09-10T10:11:28Z,40.043143454809830,116.295546034769529,46.93,3.00,317.95,3.41,0.78
2024-09-10T10:11:29Z,40.043166364156789,116.295523649378296,46.90,3.21,322.41,3.38,0.77
2024-09-10T10:11:30Z,40.043191955945716,116.295502746739956,46.86,3.29,328.90,3.34,0.77
2024-09-10T10:11:31Z,40.043219596627218,116.295485828874632,46.82,3.28,337.47,3.30,0.77
2024-09-10T10:11:32Z,40.043247718995396,116.295474291902465,46.80,3.24,345.25,3.26,0.76
2024-09-10T10:11:33Z,40.043276915477065,116.295467083180981,46.78,3.16,352.65,3.23,0.76
2024-09-10T10:11:34Z,40.043305478606264,116.295464228121389,46.77,3.03,358.84,3.21,0.76
2024-09-10T10:11:35Z,40.043334035476043,116.295464633080528,46.78,2.93,3.32,3.21,0.76
2024-09-10T10:11:36Z,40.043360116788463,116.295466224187194,46.79,2.95,3.34,3.22,0.76
2024-09-10T10:11:37Z,40.043389954983425,116.295466774665897,46.80,3.16,359.56,3.21,0.76
2024-09-10T10:11:38Z,40.043417068863093,116.295464655172893,46.81,3.34,354.99,3.19,0.76
2024-09-10T10:11:39Z,40.043449108549169,116.295458107151688,46.81,3.55,348.35,3.18,0.76
2024-09-10T10:11:40Z,40.043480807392541,116.295447291617933,46.82,3.57,342.99,3.16,0.76
2024-09-10T10:11:41Z,40.043510223205963,116.295433521038902,46.82,3.48,338.37,3.16,0.76
2024-09-10T10:11:42Z,40.043538568337922,116.295417176633563,46.82,3.42,334.84,3.18,0.76
2024-09-10T10:11:43Z,40.043567106627833,116.295399192951365,46.82,3.52,334.90,3.18,0.76
2024-09-10T10:11:44Z,40.043596687323721,116.295381010228894,46.80,3.68,335.95,3.17,0.76
2024-09-10T10:11:45Z,40.043626978550904,116.295363150718927,46.80,3.68,336.74,3.17,0.76
2024-09-10T10:11:46Z,40.043656707641951,116.295345974943530,46.79,3.53,336.68,3.16,0.76
2024-09-10T10:11:47Z,40.043685766245702,116.295329322315297,46.79,3.48,337.20,3.16,0.76
2024-09-10T10:11:48Z,40.043715332127420,116.295313056969576,46.77,3.63,338.56,3.16,0.76
2024-09-10T10:11:49Z,40.043745448344033,116.295297484562056,46.75,3.65,339.95,3.15,0.76
2024-09-10T10:11:50Z,40.043776158864432,116.295281829196497,46.72,3.60,339.17,3.15,0.76
2024-09-10T10:11:51Z,40.043805393226819,116.295266115194252,46.67,3.47,338.05,3.15,0.76
2024-09-10T10:11:52Z,40.043833202516360,116.295250255634215,46.61,3.28,336.82,3.15,0.76
2024-09-10T10:11:53Z,40.043859735152388,116.295234860775679,46.56,3.20,337.40,3.15,0.76
2024-09-10T10:11:54Z,40.043885545375467,116.295220011538305,46.50,3.13,337.15,3.16,0.76
2024-09-10T10:11:55Z,40.043912373321241,116.295204242029840,46.42,3.07,336.11,3.16,0.76
2024-09-10T10:11:56Z,40.043935997455421,116.295189651684765,46.34,3.06,334.69,3.15,0.76
2024-09-10T10:11:57Z,40.043960313594404,116.295173821234215,46.27,3.00,333.92,3.15,0.76
2024-09-10T10:11:58Z,40.043984426036673,116.295157477882597,46.17,3.06,333.07,3.15,0.76
2024-09-10T10:11:59Z,40.044008661388439,116.295140556914504,46.07,3.00,332.45,3.16,0.76
2024-09-10T10:12:00Z,40.044032951649875,116.295123339911953,45.96,3.06,332.33,3.16,0.76
2024-09-10T10:12:01Z,40.044056856280626,116.295105996033413,45.86,3.00,331.23,3.15,0.76
2024-09-10T10:12:02Z,40.044080437897733,116.295088717896448,45.75,2.98,331.77,3.14,0.76
2024-09-10T10:12:03Z,40.044104462233918,116.295072051432058,45.65,2.99,333.55,3.15,0.76
2024-09-10T10:12:04Z,40.044128914677138,116.295056395086931,45.55,3.01,335.62,3.16,0.76
2024-09-10T10:12:05Z,40.044154126548953,116.295041404530608,45.45,3.09,336.86,3.17,0.76
2024-09-10T10:12:06Z,40.044180299970400,116.295025841046709,45.38,3.22,335.95,3.16,0.76
2024-09-10T10:12:07Z,40.044207047881464,116.295008991555989,45.33,3.23,334.53,3.15,0.77
2024-09-10T10:12:08Z,40.044233310757477,116.294991395275986,45.30,3.12,333.36,3.16,0.77
2024-09-10T10:12:09Z,40.044258448374315,116.294973998905419,45.30,3.10,333.33,3.16,0.78
2024-09-10T10:12:10Z,40.044282765904043,116.294957727332530,45.32,3.13,335.56,3.16,0.79
2024-09-10T10:12:11Z,40.044308522701193,116.294942017614488,45.36,3.21,337.81,3.16,0.80
2024-09-10T10:12:12Z,40.044335116235629,116.294927287812015,45.43,3.19,340.39,3.18,0.81
2024-09-10T10:12:13Z,40.044361371292233,116.294914090635899,45.51,3.03,342.27,3.19,0.82
2024-09-10T10:12:14Z,40.044386904766824,116.294901967760026,45.63,2.98,342.69,3.18,0.84
2024-09-10T10:12:15Z,40.044412156178502,116.294889563895950,45.74,2.93,340.77,3.17,0.85
2024-09-10T10:12:16Z,40.044436232139923,116.294876214479800,45.87,2.90,337.92,3.17,0.87
2024-09-10T10:12:17Z,40.044459678414455,116.294861202454470,46.00,2.87,335.11,3.16,0.88
2024-09-10T10:12:18Z,40.044482165166350,116.294844919296082,46.14,2.83,332.14,3.15,0.89
2024-09-10T10:12:19Z,40.044503621670039,116.294827378791311,46.27,2.76,328.81,3.14,0.90
2024-09-10T10:12:20Z,40.044523870756379,116.294809214559891,46.40,2.57,326.64,3.13,0.91
2024-09-10T10:12:21Z,40.044543366206113,116.294791177415547,46.51,2.74,326.84,3.13,0.92
2024-09-10T10:12:22Z,40.044564782878389,116.294772923137245,46.63,2.77,330.17,3.14,0.92
2024-09-10T10:12:23Z,40.044586954998053,116.294756284729431,46.75,2.90,333.87,3.15,0.93
2024-09-10T10:12:24Z,40.044611665582671,116.294739114549685,46.90,3.14,333.78,3.14,0.93
2024-09-10T10:12:25Z,40.044637380295121,116.294720749232539,47.01,3.19,332.29,3.13,0.93
2024-09-10T10:12:26Z,40.044662449167930,116.294701641622311,47.13,3.13,330.59,3.12,0.93
2024-09-10T10:12:27Z,40.044686095747423,116.294682927725319,47.25,2.93,329.92,3.12,0.93
2024-09-10T10:12:28Z,40.044709634730530,116.294664742191983,47.35,2.93,331.65,3.12,0.93
2024-09-10T10:12:29Z,40.044732961489380,116.294648605025770,47.42,2.97,335.27,3.13,0.93
2024-09-10T10:12:30Z,40.044757566020365,116.294633645327664,47.49,2.96,337.84,3.13,0.93
2024-09-10T10:12:31Z,40.044782460634643,116.294619241427526,47.57,3.01,337.54,3.12,0.93
2024-09-10T10:12:32Z,40.044807829319694,116.294603556279370,47.63,3.08,334.45,3.13,0.93
2024-09-10T10:12:33Z,40.044845848970930,116.294575351402557,47.68,3.33,327.87,3.15,0.93
2024-09-10T10:12:34Z,40.044859071453722,116.294563796927633,47.69,3.33,327.17,3.13,0.92
2024-09-10T10:12:35Z,40.044884201514861,116.294542277254251,47.69,3.21,327.37,3.13,0.92
2024-09-10T10:12:36Z,40.044908547311984,116.294523314698807,47.69,2.97,331.98,3.14,0.91
2024-09-10T10:12:37Z,40.044933036036831,116.294506948230776,47.66,2.96,335.00,3.13,0.91
2024-09-10T10:12:38Z,40.044958315481992,116.294491071755004,47.61,3.10,335.11,3.13,0.91
2024-09-10T10:12:39Z,40.044983837521521,116.294474115869335,47.51,3.12,332.36,3.13,0.90
2024-09-10T10:12:40Z,40.045009024473309,116.294455859240458,47.38,3.06,330.78,3.13,0.90
2024-09-10T10:12:41Z,40.045033234461137,116.294437907527566,47.22,3.04,331.31,3.13,0.89
2024-09-10T10:12:42Z,40.045058267614344,116.294420495829172,47.04,3.10,333.68,3.12,0.89
2024-09-10T10:12:43Z,40.045090378229801,116.294400924454280,46.78,3.09,336.78,3.14,0.88
2024-09-10T10:12:44Z,40.045110368237523,116.294389852737496,46.60,3.11,337.35,3.13,0.87
2024-09-10T10:12:45Z,40.045148673534243,116.294367849730122,46.28,3.16,334.44,3.14,0.85
2024-09-10T10:12:46Z,40.045163887084755,116.294358835964374,46.14,3.16,333.79,3.13,0.84
2024-09-10T10:12:47Z,40.045188801874239,116.294342622749795,45.92,3.18,331.07,3.14,0.83
2024-09-10T10:12:48Z,40.045214322188144,116.294324492932247,45.70,3.20,329.68,3.14,0.82
2024-09-10T10:12:49Z,40.045239567524092,116.294305859552381,45.48,3.18,329.24,3.14,0.81
2024-09-10T10:12:50Z,40.045265035645031,116.294286911558160,45.26,3.10,329.58,3.13,0.80
2024-09-10T10:12:51Z,40.045289325532529,116.294268961314401,45.06,3.12,329.51,3.12,0.79
2024-09-10T10:12:52Z,40.045314398256757,116.294250317713775,44.89,3.16,330.01,3.13,0.78
2024-09-10T10:12:53Z,40.045340204109912,116.294232124751360,44.72,3.24,332.40,3.16,0.78
2024-09-10T10:12:54Z,40.045366932364566,116.294215869021343,44.57,3.21,337.00,3.17,0.77
2024-09-10T10:12:55Z,40.045393510919105,116.294202317884469,44.43,3.01,340.08,3.16,0.77
